animeID, name, title_english,title_japanese, type, source, producers, genre, studio, episodes, status, aired, duration, rating, related
43,Ghost in the Shell,Ghost in the Shell,,Movie,Manga,"['Bandai Visual', 'Kodansha']","['Action', 'Sci-Fi', 'Police', 'Psychological', 'Mecha', 'Seinen']",['Production I.G'],1,Finished Airing,"{'from': '1995-11-18T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Nov 18, 1995'}",1 hr 22 min,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 1023, 'type': 'manga', 'name': 'Koukaku Kidoutai: The Ghost in the Shell', 'url': 'https://myanimelist.net/manga/1023/Koukaku_Kidoutai__The_Ghost_in_the_Shell'}], 'Alternative setting': [{'mal_id': 467, 'type': 'anime', 'name': 'Ghost in the Shell: Stand Alone Complex', 'url': 'https://myanimelist.net/anime/467/Ghost_in_the_Shell__Stand_Alone_Complex'}, {'mal_id': 27411, 'type': 'anime', 'name': 'Ghost in the Shell (2015)', 'url': 'https://myanimelist.net/anime/27411/Ghost_in_the_Shell_2015'}, {'mal_id': 38799, 'type': 'anime', 'name': 'Ghost in the Shell: SAC_2045', 'url': 'https://myanimelist.net/anime/38799/Ghost_in_the_Shell__SAC_2045'}], 'Sequel': [{'mal_id': 468, 'type': 'anime', 'name': 'Ghost in the Shell 2: Innocence', 'url': 'https://myanimelist.net/anime/468/Ghost_in_the_Shell_2__Innocence'}], 'Alternative version': [{'mal_id': 4672, 'type': 'anime', 'name': 'Ghost in the Shell 2.0', 'url': 'https://myanimelist.net/anime/4672/Ghost_in_the_Shell_20'}]}"
44,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,Samurai X: Trust and Betrayal,,OVA,Manga,['Aniplex'],"['Action', 'Historical', 'Drama', 'Romance', 'Martial Arts', 'Samurai', 'Shounen']",['Studio Deen'],4,Finished Airing,"{'from': '1999-02-20T00:00:00+00:00', 'to': '1999-09-22T00:00:00+00:00', 'prop': {'from': {'day': 20, 'month': 2, 'year': 1999}, 'to': {'day': 22, 'month': 9, 'year': 1999}}, 'string': 'Feb 20, 1999 to Sep 22, 1999'}",30 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 22, 'type': 'manga', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'url': 'https://myanimelist.net/manga/22/Rurouni_Kenshin__Meiji_Kenkaku_Romantan'}], 'Sequel': [{'mal_id': 45, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'url': 'https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan'}]}"
45,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin,,TV,Manga,"['Aniplex', 'SME Visual Works', 'Fuji TV']","['Action', 'Adventure', 'Comedy', 'Historical', 'Romance', 'Samurai', 'Shounen']","['Studio Gallop', 'Studio Deen']",94,Finished Airing,"{'from': '1996-01-10T00:00:00+00:00', 'to': '1998-09-08T00:00:00+00:00', 'prop': {'from': {'day': 10, 'month': 1, 'year': 1996}, 'to': {'day': 8, 'month': 9, 'year': 1998}}, 'string': 'Jan 10, 1996 to Sep 8, 1998'}",25 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 22, 'type': 'manga', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'url': 'https://myanimelist.net/manga/22/Rurouni_Kenshin__Meiji_Kenkaku_Romantan'}], 'Prequel': [{'mal_id': 44, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen', 'url': 'https://myanimelist.net/anime/44/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Tsuioku-hen'}], 'Side story': [{'mal_id': 46, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka', 'url': 'https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka'}, {'mal_id': 4664, 'type': 'anime', 'name': 'Rurouni Kenshin: Special Techniques', 'url': 'https://myanimelist.net/anime/4664/Rurouni_Kenshin__Special_Techniques'}, {'mal_id': 9716, 'type': 'anime', 'name': 'Rurouni Kenshin: Review Special', 'url': 'https://myanimelist.net/anime/9716/Rurouni_Kenshin__Review_Special'}, {'mal_id': 12067, 'type': 'anime', 'name': 'Rurouni Kenshin Special', 'url': 'https://myanimelist.net/anime/12067/Rurouni_Kenshin_Special'}], 'Sequel': [{'mal_id': 401, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen', 'url': 'https://myanimelist.net/anime/401/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Seisou-hen'}], 'Alternative version': [{'mal_id': 6591, 'type': 'anime', 'name': 'Rurouni Kenshin DVD-BOX Special Ending', 'url': 'https://myanimelist.net/anime/6591/Rurouni_Kenshin_DVD-BOX_Special_Ending'}, {'mal_id': 11441, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan - Shin Kyoto-hen', 'url': 'https://myanimelist.net/anime/11441/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Shin_Kyoto-hen'}], 'Summary': [{'mal_id': 10334, 'type': 'anime', 'name': 'Rurouni Kenshin Recap', 'url': 'https://myanimelist.net/anime/10334/Rurouni_Kenshin_Recap'}], 'Other': [{'mal_id': 37537, 'type': 'anime', 'name': 'Sobakasu', 'url': 'https://myanimelist.net/anime/37537/Sobakasu'}]}"
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,Samurai X: The Motion Picture,,Movie,Manga,"['Fuji TV', 'Sony Music Entertainment']","['Samurai', 'Historical', 'Drama', 'Shounen']",['Studio Gallop'],1,Finished Airing,"{'from': '1997-12-20T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Dec 20, 1997'}",1 hr 31 min,R - 17+ (violence & profanity),"{'Parent story': [{'mal_id': 45, 'type': 'anime', 'name': 'Rurouni Kenshin: Meiji Kenkaku Romantan', 'url': 'https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan'}]}"
47,Akira,AKIRA,,Movie,Manga,"['Mainichi Broadcasting System', 'Kodansha', 'Toho']","['Action', 'Military', 'Sci-Fi', 'Adventure', 'Horror', 'Supernatural', 'Seinen']",['Tokyo Movie Shinsha'],1,Finished Airing,"{'from': '1988-07-16T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Jul 16, 1988'}",2 hr 4 min,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 664, 'type': 'manga', 'name': 'Akira', 'url': 'https://myanimelist.net/manga/664/Akira'}]}"
48,.hack//Sign,.hack//Sign,,TV,Original,"['Bandai Visual', 'Yomiko Advertising', 'Bandai', 'CyberConnect2']","['Game', 'Sci-Fi', 'Adventure', 'Mystery', 'Magic', 'Fantasy']",['Bee Train'],26,Finished Airing,"{'from': '2002-04-04T00:00:00+00:00', 'to': '2002-09-26T00:00:00+00:00', 'prop': {'from': {'day': 4, 'month': 4, 'year': 2002}, 'to': {'day': 26, 'month': 9, 'year': 2002}}, 'string': 'Apr 4, 2002 to Sep 26, 2002'}",24 min per ep,PG-13 - Teens 13 or older,"{'Sequel': [{'mal_id': 298, 'type': 'anime', 'name': '.hack//Tasogare no Udewa Densetsu', 'url': 'https://myanimelist.net/anime/298/hack__Tasogare_no_Udewa_Densetsu'}, {'mal_id': 873, 'type': 'anime', 'name': '.hack//Roots', 'url': 'https://myanimelist.net/anime/873/hack__Roots'}, {'mal_id': 1143, 'type': 'anime', 'name': '.hack//Intermezzo', 'url': 'https://myanimelist.net/anime/1143/hack__Intermezzo'}, {'mal_id': 1487, 'type': 'anime', 'name': '.hack//Unison', 'url': 'https://myanimelist.net/anime/1487/hack__Unison'}], 'Alternative setting': [{'mal_id': 299, 'type': 'anime', 'name': '.hack//Liminality', 'url': 'https://myanimelist.net/anime/299/hack__Liminality'}], 'Side story': [{'mal_id': 454, 'type': 'anime', 'name': '.hack//Gift', 'url': 'https://myanimelist.net/anime/454/hack__Gift'}], 'Other': [{'mal_id': 9332, 'type': 'anime', 'name': '.hack//Quantum', 'url': 'https://myanimelist.net/anime/9332/hack__Quantum'}, {'mal_id': 11375, 'type': 'anime', 'name': '.hack//The Movie: Sekai no Mukou ni', 'url': 'https://myanimelist.net/anime/11375/hack__The_Movie__Sekai_no_Mukou_ni'}]}"
50,Aa! Megami-sama! (TV),Ah! My Goddess,,TV,Manga,"['Bandai Visual', 'TBS']","['Comedy', 'Supernatural', 'Magic', 'Romance', 'Seinen']",['AIC'],24,Finished Airing,"{'from': '2005-01-07T00:00:00+00:00', 'to': '2005-07-08T00:00:00+00:00', 'prop': {'from': {'day': 7, 'month': 1, 'year': 2005}, 'to': {'day': 8, 'month': 7, 'year': 2005}}, 'string': 'Jan 7, 2005 to Jul 8, 2005'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 446, 'type': 'manga', 'name': 'Aa! Megami-sama!', 'url': 'https://myanimelist.net/manga/446/Aa_Megami-sama'}], 'Alternative version': [{'mal_id': 49, 'type': 'anime', 'name': 'Aa! Megami-sama!', 'url': 'https://myanimelist.net/anime/49/Aa_Megami-sama'}], 'Spin-off': [{'mal_id': 303, 'type': 'anime', 'name': 'Aa! Megami-sama!: Chichaitte Koto wa Benri da ne', 'url': 'https://myanimelist.net/anime/303/Aa_Megami-sama__Chichaitte_Koto_wa_Benri_da_ne'}], 'Sequel': [{'mal_id': 880, 'type': 'anime', 'name': 'Aa! Megami-sama!: Sorezore no Tsubasa', 'url': 'https://myanimelist.net/anime/880/Aa_Megami-sama__Sorezore_no_Tsubasa'}], 'Side story': [{'mal_id': 1003, 'type': 'anime', 'name': 'Aa! Megami-sama! (TV) Specials', 'url': 'https://myanimelist.net/anime/1003/Aa_Megami-sama_TV_Specials'}]}"
51,Tenshi Kinryouku,Angel Sanctuary,,OVA,Manga,"['Bandai Visual', 'AIC', 'Lantis', 'Audio Tanaka']","['Action', 'Drama', 'Romance', 'Shoujo', 'Supernatural']",['Hal Film Maker'],3,Finished Airing,"{'from': '2000-05-25T00:00:00+00:00', 'to': '2000-08-25T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 5, 'year': 2000}, 'to': {'day': 25, 'month': 8, 'year': 2000}}, 'string': 'May 25, 2000 to Aug 25, 2000'}",30 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 448, 'type': 'manga', 'name': 'Tenshi Kinryouku', 'url': 'https://myanimelist.net/manga/448/Tenshi_Kinryouku'}]}"
53,Ai Yori Aoshi,Ai Yori Aoshi,,TV,Manga,"['Movic', 'Fuji TV', 'Pioneer LDC', 'Cosmic Ray']","['Harem', 'Slice of Life', 'Comedy', 'Drama', 'Romance']",['J.C.Staff'],24,Finished Airing,"{'from': '2002-04-11T00:00:00+00:00', 'to': '2002-09-26T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 4, 'year': 2002}, 'to': {'day': 26, 'month': 9, 'year': 2002}}, 'string': 'Apr 11, 2002 to Sep 26, 2002'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 75, 'type': 'manga', 'name': 'Ai yori Aoshi', 'url': 'https://myanimelist.net/manga/75/Ai_yori_Aoshi'}], 'Sequel': [{'mal_id': 394, 'type': 'anime', 'name': 'Ai Yori Aoshi: Enishi', 'url': 'https://myanimelist.net/anime/394/Ai_Yori_Aoshi__Enishi'}], 'Side story': [{'mal_id': 6709, 'type': 'anime', 'name': 'Ai Yori Aoshi: Yumegatari', 'url': 'https://myanimelist.net/anime/6709/Ai_Yori_Aoshi__Yumegatari'}]}"
54,Appleseed (Movie),,,Movie,Manga,"['Mainichi Broadcasting System', 'Toho', 'TYO Animations', 'TYO']","['Action', 'Military', 'Sci-Fi', 'Police', 'Drama', 'Mecha', 'Shounen']",['Digital Frontier'],1,Finished Airing,"{'from': '2004-04-17T00:00:00+00:00', 'to': None, 'prop': {'from': {'day': None, 'month': None, 'year': None}, 'to': {'day': None, 'month': None, 'year': None}}, 'string': 'Apr 17, 2004'}",1 hr 45 min,R - 17+ (violence & profanity),"{'Alternative version': [{'mal_id': 937, 'type': 'anime', 'name': 'Appleseed', 'url': 'https://myanimelist.net/anime/937/Appleseed'}, {'mal_id': 22677, 'type': 'anime', 'name': 'Appleseed Alpha', 'url': 'https://myanimelist.net/anime/22677/Appleseed_Alpha'}], 'Sequel': [{'mal_id': 2969, 'type': 'anime', 'name': 'Appleseed Saga Ex Machina', 'url': 'https://myanimelist.net/anime/2969/Appleseed_Saga_Ex_Machina'}]}"
55,Arc the Lad,,,TV,Game,"['Sony Pictures Entertainment', 'Aniplex']","['Action', 'Adventure', 'Fantasy', 'Horror', 'Sci-Fi']",['Bee Train'],26,Finished Airing,"{'from': '1999-04-05T00:00:00+00:00', 'to': '1999-09-11T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 4, 'year': 1999}, 'to': {'day': 11, 'month': 9, 'year': 1999}}, 'string': 'Apr 5, 1999 to Sep 11, 1999'}",22 min per ep,R - 17+ (violence & profanity),{}
58,Blue Gender,Blue Gender,,TV,Original,"['Youmex', 'Toshiba EMI']","['Adventure', 'Romance', 'Mecha', 'Military', 'Sci-Fi', 'Horror', 'Space', 'Drama']",['AIC'],26,Finished Airing,"{'from': '1999-10-08T00:00:00+00:00', 'to': '2000-03-31T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 10, 'year': 1999}, 'to': {'day': 31, 'month': 3, 'year': 2000}}, 'string': 'Oct 8, 1999 to Mar 31, 2000'}",23 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 40203, 'type': 'manga', 'name': 'Blue Gender', 'url': 'https://myanimelist.net/manga/40203/Blue_Gender'}], 'Summary': [{'mal_id': 1380, 'type': 'anime', 'name': 'Blue Gender: The Warrior', 'url': 'https://myanimelist.net/anime/1380/Blue_Gender__The_Warrior'}]}"
59,Chobits,Chobits,,TV,Manga,"['TBS', 'Pioneer LDC']","['Sci-Fi', 'Comedy', 'Drama', 'Romance', 'Ecchi', 'Seinen']",['Madhouse'],26,Finished Airing,"{'from': '2002-04-03T00:00:00+00:00', 'to': '2002-09-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 4, 'year': 2002}, 'to': {'day': 25, 'month': 9, 'year': 2002}}, 'string': 'Apr 3, 2002 to Sep 25, 2002'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 107, 'type': 'manga', 'name': 'Chobits', 'url': 'https://myanimelist.net/manga/107/Chobits'}], 'Side story': [{'mal_id': 596, 'type': 'anime', 'name': 'Chobits: Chibits', 'url': 'https://myanimelist.net/anime/596/Chobits__Chibits'}], 'Summary': [{'mal_id': 1311, 'type': 'anime', 'name': 'Chobits Recap', 'url': 'https://myanimelist.net/anime/1311/Chobits_Recap'}]}"
60,Chrno Crusade,Chrono Crusade,,TV,Manga,"['Lantis', 'Kadokawa Shoten', 'Fuji TV']","['Action', 'Demons', 'Historical', 'Romance', 'Shounen', 'Supernatural']",['Gonzo'],24,Finished Airing,"{'from': '2003-11-25T00:00:00+00:00', 'to': '2004-06-10T00:00:00+00:00', 'prop': {'from': {'day': 25, 'month': 11, 'year': 2003}, 'to': {'day': 10, 'month': 6, 'year': 2004}}, 'string': 'Nov 25, 2003 to Jun 10, 2004'}",23 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 338, 'type': 'manga', 'name': 'Chrno Crusade', 'url': 'https://myanimelist.net/manga/338/Chrno_Crusade'}], 'Side story': [{'mal_id': 4450, 'type': 'anime', 'name': 'Chrno Crusade: Az demo Wakaru Chrno Crusade Kouza', 'url': 'https://myanimelist.net/anime/4450/Chrno_Crusade__Az_demo_Wakaru_Chrno_Crusade_Kouza'}]}"
61,D.N.Angel,D.N.Angel,,TV,Manga,['Kadokawa Shoten'],"['Action', 'Comedy', 'Magic', 'Romance', 'Fantasy', 'School', 'Shoujo']",['Xebec'],26,Finished Airing,"{'from': '2003-04-03T00:00:00+00:00', 'to': '2003-09-25T00:00:00+00:00', 'prop': {'from': {'day': 3, 'month': 4, 'year': 2003}, 'to': {'day': 25, 'month': 9, 'year': 2003}}, 'string': 'Apr 3, 2003 to Sep 25, 2003'}",23 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 94, 'type': 'manga', 'name': 'D.N.Angel', 'url': 'https://myanimelist.net/manga/94/DNAngel'}]}"
62,D.C.: Da Capo,D.C.~Da Capo~,,TV,Visual novel,"['Lantis', 'King Records']","['Harem', 'Drama', 'Magic', 'Romance']","['feel.', 'Zexcs']",26,Finished Airing,"{'from': '2003-07-05T00:00:00+00:00', 'to': '2003-12-27T00:00:00+00:00', 'prop': {'from': {'day': 5, 'month': 7, 'year': 2003}, 'to': {'day': 27, 'month': 12, 'year': 2003}}, 'string': 'Jul 5, 2003 to Dec 27, 2003'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 3052, 'type': 'manga', 'name': 'Da Capo', 'url': 'https://myanimelist.net/manga/3052/Da_Capo'}], 'Sequel': [{'mal_id': 291, 'type': 'anime', 'name': 'D.C.S.S: Da Capo Second Season', 'url': 'https://myanimelist.net/anime/291/DCSS__Da_Capo_Second_Season'}], 'Alternative setting': [{'mal_id': 5216, 'type': 'anime', 'name': 'D.C.if: Da Capo if', 'url': 'https://myanimelist.net/anime/5216/DCif__Da_Capo_if'}, {'mal_id': 9393, 'type': 'anime', 'name': 'T.P. Sakura: Time Paladin Sakura', 'url': 'https://myanimelist.net/anime/9393/TP_Sakura__Time_Paladin_Sakura'}], 'Other': [{'mal_id': 9353, 'type': 'anime', 'name': 'D.C. I&II P.S.P. Re-Animated', 'url': 'https://myanimelist.net/anime/9353/DC_I_II_PSP_Re-Animated'}]}"
63,DearS,DearS,,TV,Manga,"['Bandai Visual', 'Hal Film Maker', 'Genco', 'Lantis']","['Sci-Fi', 'Harem', 'Comedy', 'Romance', 'Ecchi', 'Shounen']",['Daume'],12,Finished Airing,"{'from': '2004-07-11T00:00:00+00:00', 'to': '2004-09-26T00:00:00+00:00', 'prop': {'from': {'day': 11, 'month': 7, 'year': 2004}, 'to': {'day': 26, 'month': 9, 'year': 2004}}, 'string': 'Jul 11, 2004 to Sep 26, 2004'}",23 min per ep,R+ - Mild Nudity,"{'Adaptation': [{'mal_id': 97, 'type': 'manga', 'name': 'DearS', 'url': 'https://myanimelist.net/manga/97/DearS'}], 'Side story': [{'mal_id': 1817, 'type': 'anime', 'name': 'DearS: Kin no Tama Desu no?', 'url': 'https://myanimelist.net/anime/1817/DearS__Kin_no_Tama_Desu_no'}]}"
64,Rozen Maiden,Rozen Maiden,,TV,Manga,"['Mellow Head', 'Pony Canyon', 'TBS', 'Memory-Tech', 'Studio Jack']","['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",['Nomad'],12,Finished Airing,"{'from': '2004-10-08T00:00:00+00:00', 'to': '2004-12-24T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 10, 'year': 2004}, 'to': {'day': 24, 'month': 12, 'year': 2004}}, 'string': 'Oct 8, 2004 to Dec 24, 2004'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 98, 'type': 'manga', 'name': 'Rozen Maiden', 'url': 'https://myanimelist.net/manga/98/Rozen_Maiden'}], 'Sequel': [{'mal_id': 65, 'type': 'anime', 'name': 'Rozen Maiden: Träumend', 'url': 'https://myanimelist.net/anime/65/Rozen_Maiden__Träumend'}], 'Other': [{'mal_id': 2237, 'type': 'anime', 'name': 'Rozen Maiden: Meitantei Kunkun - Duell Walzer', 'url': 'https://myanimelist.net/anime/2237/Rozen_Maiden__Meitantei_Kunkun_-_Duell_Walzer'}], 'Alternative version': [{'mal_id': 18041, 'type': 'anime', 'name': 'Rozen Maiden (2013)', 'url': 'https://myanimelist.net/anime/18041/Rozen_Maiden_2013'}]}"
65,Rozen Maiden: Träumend,Rozen Maiden: Träumend,,TV,Manga,"['Mellow Head', 'TBS']","['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']",['Nomad'],12,Finished Airing,"{'from': '2005-10-21T00:00:00+00:00', 'to': '2006-01-27T00:00:00+00:00', 'prop': {'from': {'day': 21, 'month': 10, 'year': 2005}, 'to': {'day': 27, 'month': 1, 'year': 2006}}, 'string': 'Oct 21, 2005 to Jan 27, 2006'}",24 min per ep,PG-13 - Teens 13 or older,"{'Adaptation': [{'mal_id': 98, 'type': 'manga', 'name': 'Rozen Maiden', 'url': 'https://myanimelist.net/manga/98/Rozen_Maiden'}], 'Prequel': [{'mal_id': 64, 'type': 'anime', 'name': 'Rozen Maiden', 'url': 'https://myanimelist.net/anime/64/Rozen_Maiden'}], 'Side story': [{'mal_id': 1719, 'type': 'anime', 'name': 'Rozen Maiden: Ouvertüre', 'url': 'https://myanimelist.net/anime/1719/Rozen_Maiden__Ouvertüre'}]}"
67,Basilisk: Kouga Ninpou Chou,Basilisk,,TV,Manga,"['GDH', 'Kodansha', 'Sotsu Music Publishing']","['Action', 'Adventure', 'Historical', 'Supernatural', 'Romance', 'Samurai', 'Fantasy']",['Gonzo'],24,Finished Airing,"{'from': '2005-04-13T00:00:00+00:00', 'to': '2005-09-21T00:00:00+00:00', 'prop': {'from': {'day': 13, 'month': 4, 'year': 2005}, 'to': {'day': 21, 'month': 9, 'year': 2005}}, 'string': 'Apr 13, 2005 to Sep 21, 2005'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 221, 'type': 'manga', 'name': 'Basilisk: Kouga Ninpouchou', 'url': 'https://myanimelist.net/manga/221/Basilisk__Kouga_Ninpouchou'}], 'Sequel': [{'mal_id': 35964, 'type': 'anime', 'name': 'Basilisk: Ouka Ninpouchou', 'url': 'https://myanimelist.net/anime/35964/Basilisk__Ouka_Ninpouchou'}]}"
71,Full Metal Panic!,Full Metal Panic!,,TV,Light novel,['Kadokawa Shoten'],"['Action', 'Military', 'Sci-Fi', 'Comedy', 'Mecha']",['Gonzo'],24,Finished Airing,"{'from': '2002-01-08T00:00:00+00:00', 'to': '2002-06-18T00:00:00+00:00', 'prop': {'from': {'day': 8, 'month': 1, 'year': 2002}, 'to': {'day': 18, 'month': 6, 'year': 2002}}, 'string': 'Jan 8, 2002 to Jun 18, 2002'}",24 min per ep,R - 17+ (violence & profanity),"{'Adaptation': [{'mal_id': 789, 'type': 'manga', 'name': 'Full Metal Panic!', 'url': 'https://myanimelist.net/manga/789/Full_Metal_Panic'}, {'mal_id': 10892, 'type': 'manga', 'name': 'Full Metal Panic!', 'url': 'https://myanimelist.net/manga/10892/Full_Metal_Panic'}, {'mal_id': 37371, 'type': 'manga', 'name': 'Full Metal Panic! Tanpenshuu', 'url': 'https://myanimelist.net/manga/37371/Full_Metal_Panic_Tanpenshuu'}], 'Side story': [{'mal_id': 72, 'type': 'anime', 'name': 'Full Metal Panic? Fumoffu', 'url': 'https://myanimelist.net/anime/72/Full_Metal_Panic_Fumoffu'}], 'Sequel': [{'mal_id': 73, 'type': 'anime', 'name': 'Full Metal Panic! The Second Raid', 'url': 'https://myanimelist.net/anime/73/Full_Metal_Panic_The_Second_Raid'}], 'Summary': [{'mal_id': 36342, 'type': 'anime', 'name': 'Full Metal Panic! Movie 1: Boy Meets Girl', 'url': 'https://myanimelist.net/anime/36342/Full_Metal_Panic_Movie_1__Boy_Meets_Girl'}, {'mal_id': 36343, 'type': 'anime', 'name': 'Full Metal Panic! Movie 2: One Night Stand', 'url': 'https://myanimelist.net/anime/36343/Full_Metal_Panic_Movie_2__One_Night_Stand'}, {'mal_id': 36344, 'type': 'anime', 'name': 'Full Metal Panic! Movie 3: Into The Blue', 'url': 'https://myanimelist.net/anime/36344/Full_Metal_Panic_Movie_3__Into_The_Blue'}]}"
